Long run on 2020-01-01: 18.78 miles at 10:15/mi, avg HR 143 bpm, elevation gain 73 ft. Location: Central Park. Weather was breezy. Perceived effort 5/10.
19.3 miles at 8:02 average pace through the forest preserve. Breezy conditions. Calves were tight. Heart rate averaged around 168 bpm.
Week 21, day 2: Race run. 15.9 miles, 7:12/mi, 128 bpm avg HR. Ran at the lake path. In the zone.
5.7 miles at 8:01 average pace through the track. Perfect weather conditions. Mentally tough. Heart rate averaged around 166 bpm.
Got out for a race today — 17.8 miles around the trails. Pace was 7:12/mi. Felt strong. Weather was windy.
Week 12, day 2: Long run run. 4.1 miles, 9:58/mi, 184 bpm avg HR. Ran at the canal trail. Finished feeling fresh.
Morning easy in perfect weather conditions. Covered 5.9 miles at the beach path in 56 minutes. Had to walk a bit. Effort: 8/10.
Training log: recovery — 18.9mi @ 10:58. Conditions: cold. Notes: felt surprisingly good. Elevation gain: 460 ft.
16.1 miles at 7:12 average pace through the neighborhood. Crisp conditions. Mentally tough. Heart rate averaged around 137 bpm.
8.4 miles at 8:26 average pace through the lake path. Hot conditions. Had to walk a bit. Heart rate averaged around 151 bpm.
19.2 miles at 7:08 average pace through Riverside Park. Hot conditions. Legs felt heavy. Heart rate averaged around 150 bpm.
Week 18, day 3: Easy run. 4.7 miles, 9:31/mi, 127 bpm avg HR. Ran at Central Park. Heart rate was elevated.
Week 33, day 7: Fartlek run. 10.1 miles, 7:53/mi, 134 bpm avg HR. Ran at the lake path. Calves were tight.
10.0 miles at 6:46 average pace through the neighborhood. Windy conditions. Felt tired from yesterday. Heart rate averaged around 137 bpm.
Training log: tempo — 18.0mi @ 6:36. Conditions: sunny. Notes: calves were tight. Elevation gain: 481 ft.
5.7 miles at 9:49 average pace through the trails. Overcast conditions. Felt tired from yesterday. Heart rate averaged around 173 bpm.
Morning race in muggy conditions. Covered 4.0 miles at the lake path in 25 minutes. Felt tired from yesterday. Effort: 6/10.
Morning race in windy conditions. Covered 14.5 miles at the hills in 93 minutes. Had to push through miles 8-10. Effort: 8/10.
Week 27, day 6: Fartlek run. 9.9 miles, 7:48/mi, 142 bpm avg HR. Ran at the hills. Heart rate was elevated.
Got out for a fartlek today — 8.9 miles around the treadmill. Pace was 9:36/mi. Breathing felt easy. Weather was overcast.
4.2 miles at 12:09 average pace through the trails. Cold conditions. Felt strong. Heart rate averaged around 172 bpm.
Got out for a interval today — 15.1 miles around the canal trail. Pace was 6:12/mi. Felt effortless. Weather was windy.
Week 51, day 5: Trail run. 6.4 miles, 11:33/mi, 132 bpm avg HR. Ran at the treadmill. Had to push through miles 8-10.
Morning trail in hot conditions. Covered 6.4 miles at Riverside Park in 75 minutes. Finished feeling fresh. Effort: 5/10.
Morning long run in perfect weather conditions. Covered 18.8 miles at downtown in 178 minutes. Best run in weeks. Effort: 8/10.
16.0 miles at 5:45 average pace through the hills. Overcast conditions. Best run in weeks. Heart rate averaged around 174 bpm.
Got out for a tempo today — 9.6 miles around downtown. Pace was 7:12/mi. Had to walk a bit. Weather was rainy.
Morning tempo in foggy conditions. Covered 13.2 miles at the treadmill in 90 minutes. Breathing felt easy. Effort: 8/10.
Training log: trail — 13.2mi @ 11:10. Conditions: hot. Notes: felt strong. Elevation gain: 186 ft.
Training log: fartlek — 9.6mi @ 8:33. Conditions: breezy. Notes: felt tired from yesterday. Elevation gain: 7 ft.
9.0 miles at 8:36 average pace through Riverside Park. Perfect weather conditions. In the zone. Heart rate averaged around 160 bpm.
3.4 miles at 7:22 average pace through the canal trail. Hot conditions. Struggled early but finished well. Heart rate averaged around 162 bpm.
Morning race in humid conditions. Covered 19.1 miles at the track in 132 minutes. Had to walk a bit. Effort: 8/10.
Race prep for local 5K. 8.3 miles at 11:11/mi. Working toward ultramarathon. Felt tired from yesterday.
Training log: trail — 5.6mi @ 10:45. Conditions: hot. Notes: calves were tight. Elevation gain: 763 ft.
Morning tempo in overcast conditions. Covered 19.7 miles at the hills in 148 minutes. Best run in weeks. Effort: 5/10.
Got out for a easy today — 15.0 miles around downtown. Pace was 9:35/mi. Heart rate was elevated. Weather was foggy.
Morning long run in windy conditions. Covered 10.2 miles at the beach path in 101 minutes. Felt surprisingly good. Effort: 8/10.
Got out for a tempo today — 7.1 miles around the hills. Pace was 7:45/mi. Finished feeling fresh. Weather was hot.
Morning interval in overcast conditions. Covered 5.0 miles at Riverside Park in 33 minutes. Had to push through miles 8-10. Effort: 7/10.
Training log: fartlek — 7.2mi @ 7:48. Conditions: breezy. Notes: had to walk a bit. Elevation gain: 672 ft.
Week 51, day 3: Easy run. 14.1 miles, 9:56/mi, 151 bpm avg HR. Ran at downtown. Breathing felt easy.
Morning recovery in muggy conditions. Covered 12.5 miles at the canal trail in 135 minutes. Struggled early but finished well. Effort: 8/10.
Week 19, day 5: Race run. 13.6 miles, 7:29/mi, 130 bpm avg HR. Ran at the trails. Felt strong.
Training log: tempo — 4.1mi @ 7:34. Conditions: windy. Notes: felt strong. Elevation gain: 771 ft.
4.1 miles at 10:00 average pace through the beach path. Perfect weather conditions. Calves were tight. Heart rate averaged around 173 bpm.
Training log: long run — 10.4mi @ 10:22. Conditions: humid. Notes: had to walk a bit. Elevation gain: 553 ft.
Morning interval in foggy conditions. Covered 9.0 miles at the track in 54 minutes. Struggled early but finished well. Effort: 8/10.
Got out for a easy today — 18.5 miles around the lake path. Pace was 9:06/mi. Finished feeling fresh. Weather was perfect weather.
Training log: race — 8.0mi @ 7:35. Conditions: sunny. Notes: mentally tough. Elevation gain: 84 ft.
Training log: recovery — 3.4mi @ 11:18. Conditions: muggy. Notes: breathing felt easy. Elevation gain: 695 ft.
3.6 miles at 10:37 average pace through the canal trail. Overcast conditions. Heart rate was elevated. Heart rate averaged around 161 bpm.
Got out for a recovery today — 7.4 miles around the hills. Pace was 10:28/mi. Breathing felt easy. Weather was humid.
3.0 miles at 6:45 average pace through the lake path. Foggy conditions. Breathing felt easy. Heart rate averaged around 164 bpm.
Training log: recovery — 6.7mi @ 10:52. Conditions: sunny. Notes: felt surprisingly good. Elevation gain: 587 ft.
8.7 miles at 11:41 average pace through the lake path. Hot conditions. In the zone. Heart rate averaged around 165 bpm.
Training log: interval — 7.4mi @ 6:09. Conditions: overcast. Notes: calves were tight. Elevation gain: 73 ft.
Got out for a interval today — 14.2 miles around the neighborhood. Pace was 6:55/mi. Legs felt heavy. Weather was rainy.
Morning long run in overcast conditions. Covered 4.5 miles at the track in 45 minutes. Felt surprisingly good. Effort: 9/10.
6.6 miles at 10:06 average pace through the track. Crisp conditions. Had to walk a bit. Heart rate averaged around 172 bpm.
Race prep for Boston Marathon. 6.3 miles at 6:37/mi. Working toward ultramarathon. Felt strong.
Week 33, day 4: Recovery run. 4.8 miles, 10:51/mi, 166 bpm avg HR. Ran at the canal trail. Breathing felt easy.
Got out for a recovery today — 17.8 miles around the trails. Pace was 11:09/mi. Felt surprisingly good. Weather was hot.
19.3 miles at 9:46 average pace through Central Park. Windy conditions. Had to walk a bit. Heart rate averaged around 163 bpm.
Training log: long run — 10.2mi @ 9:46. Conditions: overcast. Notes: felt surprisingly good. Elevation gain: 506 ft.
Got out for a tempo today — 16.4 miles around the lake path. Pace was 7:09/mi. Had to push through miles 8-10. Weather was overcast.
Week 27, day 7: Long run run. 15.1 miles, 9:55/mi, 174 bpm avg HR. Ran at Central Park. Finished feeling fresh.
Morning tempo in hot conditions. Covered 5.6 miles at the waterfront in 41 minutes. Best run in weeks. Effort: 7/10.
Week 51, day 5: Long run run. 4.4 miles, 10:22/mi, 183 bpm avg HR. Ran at the neighborhood. In the zone.
Week 36, day 6: Easy run. 6.9 miles, 9:18/mi, 172 bpm avg HR. Ran at Riverside Park. Finished feeling fresh.
Got out for a tempo today — 17.6 miles around the waterfront. Pace was 7:54/mi. In the zone. Weather was humid.
Morning race in humid conditions. Covered 5.9 miles at Central Park in 44 minutes. Felt effortless. Effort: 6/10.
3.8 miles at 6:57 average pace through the trails. Crisp conditions. Best run in weeks. Heart rate averaged around 141 bpm.
Training log: race — 8.2mi @ 7:05. Conditions: humid. Notes: calves were tight. Elevation gain: 41 ft.
Week 37, day 2: Race run. 15.2 miles, 7:24/mi, 185 bpm avg HR. Ran at the hills. Finished feeling fresh.
Morning long run in sunny conditions. Covered 17.3 miles at Riverside Park in 183 minutes. Breathing felt easy. Effort: 6/10.
Training log: long run — 13.9mi @ 10:02. Conditions: perfect weather. Notes: breathing felt easy. Elevation gain: 738 ft.
14.7 miles at 8:10 average pace through the lake path. Humid conditions. Breathing felt easy. Heart rate averaged around 165 bpm.
Got out for a fartlek today — 12.9 miles around the track. Pace was 8:53/mi. Finished feeling fresh. Weather was overcast.
Training log: fartlek — 9.4mi @ 8:27. Conditions: sunny. Notes: felt surprisingly good. Elevation gain: 666 ft.
Week 20, day 3: Race run. 11.2 miles, 6:36/mi, 176 bpm avg HR. Ran at the track. Best run in weeks.
Morning fartlek in overcast conditions. Covered 7.6 miles at the trails in 69 minutes. Struggled early but finished well. Effort: 9/10.
Morning trail in cold conditions. Covered 8.0 miles at the waterfront in 92 minutes. In the zone. Effort: 5/10.
Got out for a long run today — 4.2 miles around the canal trail. Pace was 10:39/mi. In the zone. Weather was breezy.
19.2 miles at 7:50 average pace through the hills. Breezy conditions. Felt strong. Heart rate averaged around 153 bpm.
Morning fartlek in cold conditions. Covered 5.7 miles at the track in 48 minutes. Had to walk a bit. Effort: 8/10.
Got out for a fartlek today — 7.0 miles around Riverside Park. Pace was 8:58/mi. Finished feeling fresh. Weather was rainy.
Training log: fartlek — 19.4mi @ 8:54. Conditions: breezy. Notes: struggled early but finished well. Elevation gain: 505 ft.
Got out for a interval today — 16.3 miles around the beach path. Pace was 6:03/mi. Struggled early but finished well. Weather was perfect weather.
10.3 miles at 7:50 average pace through the trails. Perfect weather conditions. Legs felt heavy. Heart rate averaged around 167 bpm.
Morning long run in overcast conditions. Covered 6.3 miles at the beach path in 68 minutes. Felt effortless. Effort: 5/10.
Training log: trail — 15.9mi @ 11:29. Conditions: overcast. Notes: breathing felt easy. Elevation gain: 536 ft.
19.9 miles at 11:53 average pace through the waterfront. Overcast conditions. Mentally tough. Heart rate averaged around 152 bpm.
Got out for a easy today — 10.3 miles around the waterfront. Pace was 10:31/mi. Finished feeling fresh. Weather was windy.
Training log: long run — 6.2mi @ 9:52. Conditions: hot. Notes: struggled early but finished well. Elevation gain: 621 ft.
Race prep for track 10K. 18.3 miles at 6:39/mi. Working toward staying consistent. Best run in weeks.
13.4 miles at 10:07 average pace through the canal trail. Rainy conditions. Heart rate was elevated. Heart rate averaged around 152 bpm.
18.0 miles at 7:33 average pace through Central Park. Perfect weather conditions. Struggled early but finished well. Heart rate averaged around 143 bpm.
Morning race in crisp conditions. Covered 18.8 miles at the treadmill in 150 minutes. Calves were tight. Effort: 7/10.
Morning tempo in rainy conditions. Covered 10.5 miles at the beach path in 72 minutes. Heart rate was elevated. Effort: 9/10.
Week 14, day 4: Long run run. 19.1 miles, 10:00/mi, 184 bpm avg HR. Ran at the hills. Finished feeling fresh.
Got out for a long run today — 6.8 miles around Riverside Park. Pace was 9:56/mi. Legs felt heavy. Weather was breezy.
Training log: fartlek — 10.7mi @ 8:27. Conditions: hot. Notes: felt tired from yesterday. Elevation gain: 502 ft.
7.7 miles at 6:04 average pace through the beach path. Humid conditions. Felt tired from yesterday. Heart rate averaged around 154 bpm.
Got out for a long run today — 15.3 miles around the treadmill. Pace was 10:32/mi. Had to walk a bit. Weather was humid.
Morning race in rainy conditions. Covered 6.3 miles at Central Park in 46 minutes. Struggled early but finished well. Effort: 8/10.
Training log: race — 9.3mi @ 6:42. Conditions: perfect weather. Notes: felt strong. Elevation gain: 234 ft.
4.9 miles at 11:18 average pace through the lake path. Sunny conditions. Felt surprisingly good. Heart rate averaged around 144 bpm.
4.6 miles at 6:00 average pace through the forest preserve. Hot conditions. Had to walk a bit. Heart rate averaged around 161 bpm.
Training log: trail — 5.6mi @ 11:20. Conditions: overcast. Notes: felt strong. Elevation gain: 703 ft.
Week 15, day 4: Interval run. 4.9 miles, 6:39/mi, 161 bpm avg HR. Ran at the neighborhood. Felt tired from yesterday.
Got out for a interval today — 18.0 miles around the track. Pace was 5:54/mi. Felt surprisingly good. Weather was humid.
Morning race in sunny conditions. Covered 12.9 miles at the canal trail in 89 minutes. Felt tired from yesterday. Effort: 7/10.
Week 14, day 7: Fartlek run. 3.7 miles, 9:26/mi, 122 bpm avg HR. Ran at the canal trail. Felt strong.
Week 20, day 1: Easy run. 19.3 miles, 8:44/mi, 167 bpm avg HR. Ran at the forest preserve. Felt tired from yesterday.
Week 35, day 4: Tempo run. 8.5 miles, 7:15/mi, 154 bpm avg HR. Ran at the treadmill. Felt strong.
Morning easy in hot conditions. Covered 10.4 miles at the waterfront in 100 minutes. Best run in weeks. Effort: 6/10.
6.8 miles at 6:10 average pace through Riverside Park. Cold conditions. Heart rate was elevated. Heart rate averaged around 142 bpm.
Training log: race — 19.7mi @ 6:52. Conditions: windy. Notes: felt tired from yesterday. Elevation gain: 81 ft.
Morning easy in muggy conditions. Covered 18.6 miles at Central Park in 165 minutes. Legs felt heavy. Effort: 8/10.
Morning tempo in perfect weather conditions. Covered 12.5 miles at the lake path in 95 minutes. Legs felt heavy. Effort: 5/10.
Week 35, day 5: Long run run. 16.5 miles, 9:57/mi, 169 bpm avg HR. Ran at the canal trail. Heart rate was elevated.
Week 45, day 1: Trail run. 3.7 miles, 11:14/mi, 148 bpm avg HR. Ran at the hills. Calves were tight.
Week 46, day 5: Fartlek run. 7.1 miles, 8:21/mi, 180 bpm avg HR. Ran at the treadmill. Legs felt heavy.
Morning fartlek in overcast conditions. Covered 19.5 miles at the beach path in 163 minutes. Heart rate was elevated. Effort: 9/10.
11.8 miles at 11:07 average pace through the track. Breezy conditions. Felt surprisingly good. Heart rate averaged around 168 bpm.
12.1 miles at 7:34 average pace through the track. Rainy conditions. Felt strong. Heart rate averaged around 172 bpm.
Week 15, day 3: Tempo run. 3.1 miles, 8:08/mi, 147 bpm avg HR. Ran at downtown. Breathing felt easy.
Training log: long run — 11.7mi @ 8:56. Conditions: perfect weather. Notes: felt tired from yesterday. Elevation gain: 435 ft.
Week 1, day 6: Trail run. 9.9 miles, 11:30/mi, 139 bpm avg HR. Ran at the beach path. Had to walk a bit.
Week 41, day 2: Long run run. 13.8 miles, 10:44/mi, 123 bpm avg HR. Ran at Riverside Park. Felt surprisingly good.
6.1 miles at 10:49 average pace through the canal trail. Cold conditions. Felt surprisingly good. Heart rate averaged around 144 bpm.
Morning easy in hot conditions. Covered 11.2 miles at the treadmill in 111 minutes. Legs felt heavy. Effort: 8/10.
Week 40, day 6: Easy run. 9.0 miles, 9:51/mi, 161 bpm avg HR. Ran at the beach path. Felt strong.
4.7 miles at 11:05 average pace through the treadmill. Overcast conditions. Had to walk a bit. Heart rate averaged around 147 bpm.
Week 15, day 4: Race run. 3.5 miles, 6:58/mi, 174 bpm avg HR. Ran at the treadmill. Heart rate was elevated.
Week 46, day 6: Recovery run. 5.6 miles, 11:01/mi, 177 bpm avg HR. Ran at the treadmill. In the zone.
Got out for a fartlek today — 13.3 miles around Central Park. Pace was 8:15/mi. In the zone. Weather was sunny.
Morning easy in foggy conditions. Covered 4.9 miles at the forest preserve in 47 minutes. Struggled early but finished well. Effort: 9/10.
4.3 miles at 11:22 average pace through the forest preserve. Breezy conditions. Calves were tight. Heart rate averaged around 162 bpm.
Morning easy in rainy conditions. Covered 13.7 miles at the trails in 131 minutes. Had to push through miles 8-10. Effort: 6/10.
3.6 miles at 11:55 average pace through the hills. Foggy conditions. Mentally tough. Heart rate averaged around 159 bpm.
Training log: recovery — 8.5mi @ 11:05. Conditions: hot. Notes: felt tired from yesterday. Elevation gain: 508 ft.
8.3 miles at 10:01 average pace through the forest preserve. Cold conditions. Had to walk a bit. Heart rate averaged around 156 bpm.
Got out for a easy today — 7.0 miles around the hills. Pace was 8:40/mi. Breathing felt easy. Weather was hot.
Got out for a trail today — 15.3 miles around the canal trail. Pace was 10:55/mi. Mentally tough. Weather was perfect weather.
Training log: easy — 15.3mi @ 10:20. Conditions: rainy. Notes: mentally tough. Elevation gain: 166 ft.
Week 36, day 6: Trail run. 4.7 miles, 11:48/mi, 177 bpm avg HR. Ran at the neighborhood. Felt surprisingly good.
Morning long run in foggy conditions. Covered 13.7 miles at Central Park in 147 minutes. Felt strong. Effort: 6/10.
Training log: trail — 4.1mi @ 11:26. Conditions: humid. Notes: legs felt heavy. Elevation gain: 359 ft.
11.3 miles at 10:41 average pace through the trails. Cold conditions. Felt effortless. Heart rate averaged around 153 bpm.
Week 41, day 1: Interval run. 8.5 miles, 6:29/mi, 162 bpm avg HR. Ran at the neighborhood. In the zone.
Morning race in muggy conditions. Covered 9.8 miles at the trails in 68 minutes. Best run in weeks. Effort: 6/10.
Got out for a recovery today — 10.2 miles around the trails. Pace was 10:13/mi. Breathing felt easy. Weather was crisp.
Week 9, day 3: Race run. 7.6 miles, 7:25/mi, 173 bpm avg HR. Ran at the neighborhood. Struggled early but finished well.
Week 2, day 3: Easy run. 11.5 miles, 10:13/mi, 157 bpm avg HR. Ran at the lake path. Felt effortless.
Got out for a long run today — 18.0 miles around the treadmill. Pace was 10:58/mi. Legs felt heavy. Weather was foggy.
Week 10, day 6: Interval run. 16.1 miles, 6:32/mi, 139 bpm avg HR. Ran at Central Park. Breathing felt easy.
10.1 miles at 10:41 average pace through the forest preserve. Windy conditions. Felt tired from yesterday. Heart rate averaged around 166 bpm.
Training log: recovery — 9.1mi @ 10:58. Conditions: overcast. Notes: mentally tough. Elevation gain: 763 ft.
15.2 miles at 9:47 average pace through the hills. Crisp conditions. Best run in weeks. Heart rate averaged around 137 bpm.
19.4 miles at 6:22 average pace through the neighborhood. Crisp conditions. Heart rate was elevated. Heart rate averaged around 162 bpm.
Training log: tempo — 5.0mi @ 7:27. Conditions: sunny. Notes: calves were tight. Elevation gain: 308 ft.
19.9 miles at 9:31 average pace through the hills. Perfect weather conditions. Had to push through miles 8-10. Heart rate averaged around 144 bpm.
Week 5, day 7: Trail run. 15.8 miles, 11:33/mi, 130 bpm avg HR. Ran at Central Park. Struggled early but finished well.
Week 9, day 4: Recovery run. 5.4 miles, 10:26/mi, 154 bpm avg HR. Ran at the canal trail. Felt strong.
Got out for a tempo today — 9.4 miles around the track. Pace was 7:39/mi. In the zone. Weather was hot.
Morning easy in cold conditions. Covered 8.9 miles at the waterfront in 81 minutes. Had to push through miles 8-10. Effort: 9/10.
Race prep for New York Marathon. 4.8 miles at 8:35/mi. Working toward sub-3 marathon. Legs felt heavy.
Got out for a trail today — 13.4 miles around the lake path. Pace was 10:47/mi. Had to walk a bit. Weather was sunny.
Morning trail in breezy conditions. Covered 5.5 miles at the greenway in 66 minutes. Best run in weeks. Effort: 7/10.
Got out for a race today — 18.1 miles around the neighborhood. Pace was 7:01/mi. Mentally tough. Weather was rainy.
Got out for a long run today — 5.4 miles around the neighborhood. Pace was 9:55/mi. Legs felt heavy. Weather was humid.
Got out for a tempo today — 13.8 miles around the waterfront. Pace was 8:02/mi. Had to push through miles 8-10. Weather was humid.
Week 40, day 5: Race run. 9.7 miles, 7:17/mi, 161 bpm avg HR. Ran at the waterfront. Calves were tight.
3.4 miles at 6:22 average pace through the forest preserve. Rainy conditions. Best run in weeks. Heart rate averaged around 153 bpm.
Training log: trail — 17.4mi @ 12:10. Conditions: foggy. Notes: had to push through miles 8-10. Elevation gain: 293 ft.
Week 15, day 5: Tempo run. 16.2 miles, 7:31/mi, 166 bpm avg HR. Ran at the lake path. In the zone.
Week 49, day 1: Long run run. 10.9 miles, 10:00/mi, 148 bpm avg HR. Ran at the forest preserve. Heart rate was elevated.
14.8 miles at 7:06 average pace through the forest preserve. Crisp conditions. Breathing felt easy. Heart rate averaged around 157 bpm.
13.0 miles at 11:01 average pace through the beach path. Overcast conditions. Felt effortless. Heart rate averaged around 138 bpm.
16.6 miles at 10:45 average pace through Riverside Park. Muggy conditions. Finished feeling fresh. Heart rate averaged around 163 bpm.
Race prep for half marathon. 14.3 miles at 10:34/mi. Working toward sub-4 marathon. Calves were tight.
Morning long run in sunny conditions. Covered 3.6 miles at Central Park in 37 minutes. Finished feeling fresh. Effort: 5/10.
Training log: race — 13.9mi @ 6:54. Conditions: cold. Notes: mentally tough. Elevation gain: 58 ft.
Training log: trail — 19.5mi @ 11:19. Conditions: foggy. Notes: calves were tight. Elevation gain: 637 ft.
Week 40, day 2: Tempo run. 6.6 miles, 7:40/mi, 169 bpm avg HR. Ran at the track. Mentally tough.
Week 10, day 1: Race run. 8.8 miles, 7:16/mi, 166 bpm avg HR. Ran at the lake path. Felt surprisingly good.
Morning easy in windy conditions. Covered 7.5 miles at the waterfront in 75 minutes. Legs felt heavy. Effort: 6/10.
Got out for a easy today — 5.9 miles around the canal trail. Pace was 9:30/mi. Finished feeling fresh. Weather was rainy.
Training log: easy — 19.3mi @ 9:30. Conditions: crisp. Notes: calves were tight. Elevation gain: 136 ft.
Morning easy in humid conditions. Covered 17.4 miles at Riverside Park in 148 minutes. Mentally tough. Effort: 8/10.
12.9 miles at 7:17 average pace through the track. Humid conditions. Best run in weeks. Heart rate averaged around 143 bpm.
Morning fartlek in hot conditions. Covered 13.3 miles at the greenway in 124 minutes. Heart rate was elevated. Effort: 7/10.
Training log: trail — 14.9mi @ 11:48. Conditions: breezy. Notes: felt tired from yesterday. Elevation gain: 492 ft.
Morning fartlek in humid conditions. Covered 4.5 miles at the canal trail in 39 minutes. Heart rate was elevated. Effort: 9/10.
Got out for a race today — 13.0 miles around the neighborhood. Pace was 6:50/mi. Felt surprisingly good. Weather was perfect weather.
8.6 miles at 7:16 average pace through the trails. Muggy conditions. Breathing felt easy. Heart rate averaged around 152 bpm.
Week 24, day 6: Trail run. 10.0 miles, 11:48/mi, 149 bpm avg HR. Ran at the track. Legs felt heavy.
Training log: fartlek — 7.7mi @ 8:41. Conditions: rainy. Notes: best run in weeks. Elevation gain: 124 ft.
Training log: easy — 10.8mi @ 9:49. Conditions: crisp. Notes: had to walk a bit. Elevation gain: 600 ft.
Week 49, day 7: Trail run. 18.8 miles, 11:35/mi, 128 bpm avg HR. Ran at the treadmill. Felt surprisingly good.
Week 39, day 1: Tempo run. 18.2 miles, 7:41/mi, 143 bpm avg HR. Ran at the canal trail. Had to walk a bit.
15.2 miles at 8:55 average pace through Central Park. Windy conditions. Felt strong. Heart rate averaged around 169 bpm.
Week 13, day 7: Tempo run. 7.6 miles, 8:25/mi, 151 bpm avg HR. Ran at the waterfront. Best run in weeks.
Training log: interval — 4.0mi @ 6:20. Conditions: perfect weather. Notes: felt effortless. Elevation gain: 523 ft.
Got out for a fartlek today — 10.0 miles around the treadmill. Pace was 8:37/mi. Calves were tight. Weather was windy.
Race prep for Boston Marathon. 7.0 miles at 5:32/mi. Working toward ultramarathon. Felt surprisingly good.
Week 34, day 1: Fartlek run. 17.1 miles, 8:16/mi, 169 bpm avg HR. Ran at Riverside Park. Mentally tough.
Got out for a long run today — 19.6 miles around the canal trail. Pace was 10:04/mi. Struggled early but finished well. Weather was windy.
19.6 miles at 9:46 average pace through the waterfront. Cold conditions. Felt tired from yesterday. Heart rate averaged around 170 bpm.
Training log: easy — 9.8mi @ 8:39. Conditions: rainy. Notes: heart rate was elevated. Elevation gain: 615 ft.
18.3 miles at 11:34 average pace through downtown. Hot conditions. Heart rate was elevated. Heart rate averaged around 174 bpm.
Got out for a race today — 6.1 miles around the hills. Pace was 7:37/mi. Had to push through miles 8-10. Weather was overcast.
13.1 miles at 6:43 average pace through Riverside Park. Perfect weather conditions. Best run in weeks. Heart rate averaged around 146 bpm.
Got out for a race today — 4.3 miles around Riverside Park. Pace was 7:40/mi. Breathing felt easy. Weather was breezy.
Training log: easy — 6.2mi @ 9:46. Conditions: sunny. Notes: felt effortless. Elevation gain: 655 ft.
15.5 miles at 9:19 average pace through the canal trail. Foggy conditions. Felt effortless. Heart rate averaged around 172 bpm.
Got out for a interval today — 10.1 miles around Central Park. Pace was 6:28/mi. Heart rate was elevated. Weather was rainy.
Morning race in breezy conditions. Covered 14.2 miles at the beach path in 101 minutes. Felt tired from yesterday. Effort: 8/10.
Got out for a long run today — 14.6 miles around the canal trail. Pace was 10:20/mi. Legs felt heavy. Weather was breezy.
3.0 miles at 9:52 average pace through the greenway. Breezy conditions. Breathing felt easy. Heart rate averaged around 173 bpm.
14.7 miles at 9:52 average pace through the treadmill. Sunny conditions. Had to walk a bit. Heart rate averaged around 145 bpm.
Morning race in humid conditions. Covered 11.0 miles at Central Park in 75 minutes. Best run in weeks. Effort: 5/10.
Got out for a interval today — 12.4 miles around the trails. Pace was 6:17/mi. Felt effortless. Weather was humid.
Got out for a long run today — 18.3 miles around the forest preserve. Pace was 9:20/mi. Calves were tight. Weather was rainy.
Week 22, day 4: Fartlek run. 5.9 miles, 8:59/mi, 122 bpm avg HR. Ran at the lake path. Calves were tight.
6.0 miles at 11:19 average pace through the lake path. Windy conditions. Had to walk a bit. Heart rate averaged around 155 bpm.
Morning trail in overcast conditions. Covered 18.4 miles at the neighborhood in 209 minutes. Struggled early but finished well. Effort: 7/10.
Week 17, day 7: Tempo run. 12.0 miles, 7:01/mi, 128 bpm avg HR. Ran at Central Park. Calves were tight.
15.1 miles at 11:16 average pace through Riverside Park. Perfect weather conditions. Struggled early but finished well. Heart rate averaged around 173 bpm.
Got out for a tempo today — 14.0 miles around the trails. Pace was 7:49/mi. Heart rate was elevated. Weather was breezy.
Week 39, day 5: Trail run. 6.6 miles, 10:56/mi, 167 bpm avg HR. Ran at the waterfront. Had to walk a bit.
Got out for a long run today — 13.1 miles around the waterfront. Pace was 10:37/mi. Struggled early but finished well. Weather was sunny.
Got out for a long run today — 18.5 miles around downtown. Pace was 10:32/mi. Finished feeling fresh. Weather was hot.
Race prep for New York Marathon. 19.1 miles at 9:36/mi. Working toward sub-3 marathon. Felt tired from yesterday.
Training log: tempo — 3.3mi @ 7:35. Conditions: overcast. Notes: felt strong. Elevation gain: 435 ft.
Got out for a race today — 9.2 miles around the lake path. Pace was 7:28/mi. Breathing felt easy. Weather was breezy.
Training log: long run — 11.7mi @ 9:50. Conditions: windy. Notes: felt surprisingly good. Elevation gain: 556 ft.
Week 29, day 3: Race run. 14.0 miles, 7:37/mi, 182 bpm avg HR. Ran at the hills. Heart rate was elevated.
Week 45, day 4: Recovery run. 16.9 miles, 10:10/mi, 152 bpm avg HR. Ran at the lake path. Heart rate was elevated.
Training log: trail — 8.1mi @ 11:39. Conditions: perfect weather. Notes: felt effortless. Elevation gain: 333 ft.
Got out for a easy today — 13.4 miles around the hills. Pace was 9:30/mi. Felt effortless. Weather was crisp.
12.4 miles at 8:55 average pace through the canal trail. Cold conditions. Heart rate was elevated. Heart rate averaged around 143 bpm.
Training log: long run — 3.9mi @ 10:30. Conditions: foggy. Notes: had to walk a bit. Elevation gain: 711 ft.
Got out for a long run today — 7.3 miles around downtown. Pace was 9:46/mi. Legs felt heavy. Weather was muggy.
Morning easy in overcast conditions. Covered 17.2 miles at the trails in 170 minutes. Mentally tough. Effort: 5/10.
Morning recovery in foggy conditions. Covered 6.6 miles at the neighborhood in 74 minutes. Had to push through miles 8-10. Effort: 5/10.
Morning recovery in rainy conditions. Covered 8.6 miles at the neighborhood in 91 minutes. Felt surprisingly good. Effort: 8/10.
Training log: fartlek — 4.1mi @ 7:41. Conditions: overcast. Notes: in the zone. Elevation gain: 677 ft.
Morning fartlek in humid conditions. Covered 9.3 miles at the neighborhood in 81 minutes. Felt strong. Effort: 9/10.
Training log: easy — 14.0mi @ 9:49. Conditions: crisp. Notes: felt tired from yesterday. Elevation gain: 557 ft.
